logMmol dlogMmol logSFR dlogSFR
7.692195627076698 0.09109410425276025 -1.5737422399768204 0.042800121083640764
7.461782937423166 0.15906847667849047 -1.7882737858948257 0.05739270510838883
7.782407156280639 0.07686575020788103 -1.8907541448210112 0.05596627558358292
7.8531845875983555 0.06416295533745238 -1.8999069778556996 0.05521422985538002
7.529078179056126 0.13294755423173962 -1.9713069969558794 0.05906511775141231
7.123707947212838 0.33577158601885415 -2.204065966075304 0.09192849786294076
7.702271253861868 0.0908786742263517 -2.263669771185677 0.09820277744418184
8.142434580439133 0.03232432768605065 -1.5999371522619814 0.03611943874576952
8.00201945190856 0.04225276629851561 -0.8705801212569613 0.020372065548926618
7.545201422782485 0.12202189419745291 -1.5156561981210361 0.04043089691112182
7.063576534281659 0.37614230678597327 -3.291827488483893 0.3552566285846045
6.921823541791841 0.3653456148926316 -3.032666591214869 0.23279155202223398
7.161456170834955 0.17204018511232338 -3.377851227025536 0.3128876543087326
7.081767347820992 0.17887999749325134 -3.5693415178227013 0.3729604019377128
6.393239605274863 0.3853640363911154 -20.0 -20.0
6.789664823975679 0.3467871509215229 -20.0 -20.0
6.968847150170026 0.23070256559139984 -20.0 -20.0
6.5184166949269375 0.3458739961225749 -20.0 -20.0
6.90155603256151 0.30465609461182197 -20.0 -20.0
7.083861072069016 0.4075829422586043 -3.884470539993015 0.47939234833045413
7.213156488270175 0.33432121505285894 -2.8514563166982696 0.19770160034953296
7.604058707110524 0.12811230439529867 -2.576090257845685 0.1456841774691399
8.17599657832971 0.03468766868638847 -2.405304441937338 0.11076772299603067
8.408320824904369 0.020100996102468318 -2.0521517467024055 0.07934462387081934
8.319020911560605 0.02418336500470278 -1.5644100896262847 0.04680385228125388
7.945791229602275 0.05639445224130276 -1.5400707026658902 0.042974236284412166
7.632204828287139 0.11487377586927822 -2.029214746811982 0.07234344527866163
7.414037681349178 0.1854997640407354 -2.783795727119297 0.19234417020610958
7.150020680621689 0.334291065718392 -2.7623620428477844 0.18991489009078422
7.209961954126527 0.28519301949665715 -2.329438261557033 0.08763679205093833
7.612673223830871 0.11239385092210155 -2.3590079085353066 0.09534494441595848
7.426744788825093 0.17282407729096935 -2.409134900790017 0.10804328324401419
7.471331371327829 0.15613356088239613 -2.7632314839071035 0.18824082907606213
7.3677520226755755 0.19220003239286984 -2.7006685793323575 0.17404334791926865
7.144386981531397 0.3177271792230138 -2.5285619889044533 0.1543544018495813
7.594089187715975 0.11284492098624138 -2.233120444417866 0.11776809987241338
