track_id,halo_index,DoR,is_relic,is_central,density_contrast_300kpc_relic,density_contrast_300kpc_control,density_contrast_1000kpc_relic,density_contrast_1000kpc_control,density_contrast_3000kpc_relic,density_contrast_3000kpc_control
732778,732778,0.2403988367399454,False,True,,261.06454388526106,,9.250931058299425,,52.074741364011004
733197,733197,0.0699965761429109,False,False,,728.6748854713073,,133.49300566299885,,63.95974280350939
842564,842564,0.2619313902165499,False,True,,36.320121736200875,,26.059242659307206,,28.944601767162244
1468329,1468329,0.2911407384790255,False,False,,116.59956938508796,,28.712646076406756,,46.89811082901236
1468625,1468625,0.0656066865017461,False,False,,728.6748854713073,,159.0895398273208,,62.87055281872018
1672243,1672243,0.0929186631523931,False,True,,248.13873877395585,,54.273255050829924,,27.177693592659303
2798475,2798475,0.2358013203880305,False,True,,242.0559960083567,,5.56251189222563,,9.385226881390945
3145974,3145974,0.0845659227432653,False,True,,200.7440934432542,,7.6222788963652395,,35.36503683652423
5533110,5533110,0.0979991065719223,False,False,,253.96803281643633,,52.08860307288662,,49.24889833860295
7450426,7450426,0.084184335580433,False,False,,263.09213367021056,,49.105019780437786,,58.675745779398454
9743928,9743928,0.0953914403467571,False,False,,160.44595918137725,,207.2395781017342,,62.14524984395492
9751297,9751297,0.2728841225363176,False,False,,135.35466853887368,,26.721310227509193,,49.94659134986592
12690501,12690501,0.1935998330627001,False,False,,577.8737460716656,,53.625728115990995,,62.13321112266915
26153337,26153337,0.1438730998988057,False,True,,572.804771609292,,14.492728833450885,,-0.42619522839070806
16360336,16360336,0.116976521361148,False,True,,363.4572962402249,,8.840346998486071,,0.1942439221476771
739040,739040,0.1012859281515729,False,True,,543.40487926302,,13.698931740101541,,2.226875759944713
1474984,1474984,0.1005430257933034,False,False,,380.6917030552984,,62.10644068812026,,2.2750307514447705
5555596,5555596,0.1039661785826252,False,False,,425.29843902094376,,62.10644068812026,,1.8816804603045112
62445,62445,0.4506044831101032,False,True,,5142.777270853643,,150.76065937444775,,10.642293932160664
159517,159517,0.1627398513618852,False,True,,541.3773426565688,,13.644188251727359,,6.748709101586891
351914,351914,0.0869571535211153,False,True,,621.466660555587,,15.806599835000851,,6.688388624555634
738653,738653,0.1019584204881317,False,False,,475.98789116293915,,150.76065937444775,,10.642293932160664
5555947,5555947,0.1435102788790548,False,False,,5142.777270853643,,150.76065937444775,,10.642293932160664
12738197,12738197,0.0778244643968934,False,False,,5142.777270853643,,150.76065937444775,,10.642293932160664
1475188,1475188,0.0659726656951001,False,False,,1018.365233819508,,26.52286131312672,,1.4209290415513027
2817540,2817540,0.2749174780273415,False,True,,1018.365233819508,,26.52286131312672,,0.2864987255778935
60765,60765,0.1308630110336476,False,True,,1345.3122785736632,,35.35043152148891,,3.2490448300895323
6041,6041,0.2476994857823095,False,True,,2495.2030065411855,,66.397481176612,,4.407806090536089
726898,726898,0.1668823413696303,False,False,,2495.2030065411855,,66.397481176612,,2.8425152851148483
1454752,1454752,0.1435545092525422,False,False,,2495.2030065411855,,66.397481176612,,4.407806090536089
346722,346722,0.1558405942967541,False,True,,1277.3884727950924,,33.5164887654675,,0.27838847279509243
12654291,12654291,0.0696939799573241,False,False,,1277.3884727950924,,33.5164887654675,,0.27838847279509243
4059514,4059514,0.0881810005705215,False,True,,254.72837898579238,,5.904666232616395,,-0.7442716210142076
2791656,2791656,0.1678245695105913,False,True,,259.0369806895608,,6.020998478618143,,-0.000910531083740525
349907,349907,0.1554645869628708,False,True,,282.3541302702336,,6.650561517296309,,-0.7166458697297664
185279,185279,0.3313763388780475,False,True,,1627.145769683683,,42.95993578145944,,11.246258973860318
746670,746670,0.0955035789576136,False,True,,427.83289966288146,,19.241825162498536,,7.379222667700952
842216,842216,0.1485628871387117,False,True,,250.16632855890532,,12.508236817987253,,16.793876845093557
842320,842320,0.0911571535566326,False,True,,646.8114265104584,,22.15697729970533,,39.267587387427255
5920819,5920819,0.18431538902,False,True,,780.6316078181454,,20.104053411089925,,34.88909438478394
7872893,7872893,0.0902753245718849,False,False,,319.86432857780505,,19.241825162498536,,4.460523052695286
5981670,5981670,0.0840742843659636,False,True,,465.34309797045285,,17.708975899993487,,1.4650288534814615
20809777,20809777,0.0959403211389769,False,True,,298.5747687820817,,7.088518757116207,,8.167063759264536
21922770,21922770,0.0499899483224313,False,False,,225.58193536263911,,17.708975899993487,,1.4650288534814615
158734,158734,0.1027379919069807,False,True,,896.7104848645212,,23.238183091342073,,0.6671766071514682
350526,350526,0.0648209747129353,False,False,,896.7104848645212,,31.90151996294281,,0.6671766071514682
12709421,12709421,0.0549029857621224,False,True,,319.86432857780505,,17.12047083655082,,0.6671766071514682
12721385,12721385,0.0911233795830552,False,True,,539.3497528716193,,13.589443327533724,,-0.09519295088815569
1476115,1476115,0.1501063255182415,False,True,,388.2951115703605,,9.510968012399736,,0.8719620852721466
7415456,7415456,0.1908118322609183,False,True,,220.00609004327725,,4.967164431168486,,12.741313188262321
1456135,1456135,0.0698918916992458,False,True,,637.6873256566843,,16.24455779273048,,7.363857640483677
9715928,9715928,0.0998363941169835,False,False,,273.7369268626968,,168.813559762216,,9.665159549454192
157196,157196,0.1016747566606703,False,True,,583.9564622480156,,14.793824480696422,,-0.4150435377519844
347697,347697,0.1010901069884592,False,True,,479.5361732866006,,11.97447667873822,,-0.5194638267133993
