halo_idx,track_id,logM,logR,compactness,DoR_matched,DoR_matched_flag
2582420,2582420,9.425645,0.55964065,8.586184,,0
3960024,3960024,9.151598,0.43758455,8.495221,,0
6523448,6523448,9.929501,0.4055859,9.321121,,0
1159996,1159996,9.219292,0.47299755,8.509795,,0
1160818,1160818,10.079388,0.45940706,9.390277,,0
3450939,3450939,9.367425,0.30655462,8.907593,,0
838991,838991,10.009844,0.518978,9.231377,,0
1606249,1606249,9.552963,0.47963658,8.8335085,,0
2162094,2162094,9.860471,0.3280943,9.368329,,0
3472668,3472668,9.622445,0.4351583,8.9697075,,0
7341349,7341349,9.691913,0.3675013,9.14066,,0
2599130,2599130,9.33141,0.5673355,8.480407,,0
5822596,5822596,9.134833,0.40623656,8.525478,,0
7585,7585,10.2608595,0.60430074,9.354408,,0
47890,47890,9.944207,0.5568919,9.10887,,0
51702,51702,9.4184265,0.19582993,9.124681,,0
51893,51893,11.388393,1.1108905,9.722057,,0
51897,51897,9.498685,0.61327237,8.578776,,0
196972,196972,9.967663,0.4023181,9.364185,,0
290019,290019,10.192515,0.3537818,9.661842,,0
290085,290085,9.866854,0.51595855,9.092916,,0
405858,405858,9.963533,0.56643724,9.113877,,0
405893,405893,10.74383,0.509856,9.979046,,0
604289,604289,9.028896,0.45594192,8.344983,,0
820258,820258,9.850419,0.35157537,9.323056,,0
850307,850307,9.513228,0.21341091,9.193112,,0
1181357,1181357,9.683648,0.37033522,9.128145,,0
1182917,1182917,11.282801,0.8249942,10.045309,,0
1182923,1182923,9.205647,0.18784146,8.923885,,0
1613861,1613861,9.826439,0.4735547,9.116107,,0
1614738,1614738,9.608053,0.35524654,9.075184,,0
2170531,2170531,9.916339,0.6026494,9.012365,,0
2175948,2175948,9.69449,0.5337681,8.893838,,0
2601877,2601877,9.929501,0.4845501,9.202676,,0
4476904,4476904,10.2290325,0.6967377,9.183926,,0
7357707,7357707,9.705485,0.5428812,8.891164,,0
4539970,4539970,9.311701,0.3849172,8.734325,,0
292341,292341,9.824538,0.41524446,9.201672,,0
608469,608469,9.970394,0.44119868,9.308596,,0
1621601,1621601,10.397043,0.38148946,9.824809,,0
82826,82826,10.616028,0.5637313,9.770431,,0
132858,132858,10.6014185,0.4690774,9.897802,,0
191456,191456,10.64076,0.39034596,10.055242,,0
199881,199881,10.732677,0.55735123,9.89665,,0
428085,428085,10.307546,0.46625546,9.608163,,0
428150,428150,9.66158,0.46625546,8.962197,,0
428162,428162,9.416805,0.51240915,8.648191,,0
611839,611839,9.747637,0.64291257,8.783268,,0
830823,830823,11.320707,1.0649047,9.723351,,0
830837,830837,9.088558,0.38764006,8.507098,,0
857338,857338,10.307546,0.7773598,9.141506,,0
861106,861106,9.228782,0.5357026,8.425228,,0
861274,861274,9.702972,0.2521697,9.3247175,,0
1190589,1190589,9.875408,0.3660774,9.326292,,0
1576413,1576413,10.616028,0.4512783,9.939111,,0
2122763,2122763,10.106753,0.29495063,9.664328,,0
2189308,2189308,10.062099,0.35816127,9.5248575,,0
2189339,2189339,9.502033,0.49844015,8.754373,,0
2190005,2190005,9.290512,0.49315026,8.550787,,0
2614059,2614059,9.566974,0.63683844,8.611716,,0
2988370,2988370,9.064572,0.55781007,8.227858,,0
3036564,3036564,11.097235,0.60347587,10.19202,,0
3496626,3496626,9.284499,0.43210635,8.636339,,0
3497134,3497134,9.101751,0.6533421,8.121738,,0
4004782,4004782,10.072268,0.61246437,9.153571,,0
4560881,4560881,9.923981,0.7717918,8.766293,,0
7287230,7287230,9.707984,0.550876,8.88167,,0
20974,20974,9.863384,0.7244749,8.776672,,0
861223,861223,9.183302,0.225406,8.845193,,0
861259,861259,9.908561,0.5490081,9.085049,,0
2189307,2189307,9.663884,0.54619104,8.844598,,0
2614318,2614318,9.904882,0.4668213,9.204651,,0
4565654,4565654,9.512578,0.72634554,8.423059,,0
132870,132870,10.360181,0.53231156,9.561713,,0
191006,191006,10.037147,0.43939537,9.378054,,0
293816,293816,9.270515,0.4611293,8.578821,,0
611743,611743,9.672529,0.5810256,8.800991,,0
1629995,1629995,10.030085,0.39637327,9.435525,,0
3497306,3497306,9.615823,0.26630545,9.216365,,0
4560809,4560809,9.149349,0.6852638,8.121453,,0
4569974,4569974,9.2003355,0.5913357,8.313332,,0
53149,53149,10.960757,0.6474131,9.989637,,0
1199539,1199539,9.294833,0.5371479,8.489111,,0
1635707,1635707,10.057668,0.46170187,9.365115,,0
1637090,1637090,9.167739,0.60347587,8.262526,,0
1637271,1637271,9.642212,0.5784094,8.774598,,0
3043379,3043379,9.6792345,0.7920461,8.491165,,0
3044257,3044257,9.199666,0.49580327,8.455961,,0
3445099,3445099,9.895278,0.35816127,9.358036,,0
19870,19870,9.378204,0.5641835,8.531929,,0
86931,86931,10.478033,0.4899451,9.743115,,0
86932,86932,10.883354,0.5298731,10.088545,,0
285432,285432,9.32943,0.41524446,8.706563,,0
863250,863250,9.061364,0.42593727,8.422459,,0
863257,863257,10.10476,0.51087904,9.338442,,0
1160536,1160536,9.348843,0.47243968,8.640183,,0
1200964,1200964,9.495987,0.26764932,9.094513,,0
1638593,1638593,10.032452,0.5722428,9.174088,,0
1638962,1638962,9.991649,0.71818066,8.914377,,0
1638997,1638997,10.447667,0.27518705,10.034886,,0
2619509,2619509,10.608576,0.6391262,9.649886,,0
4569184,4569184,9.373746,0.483463,8.648552,,0
5190333,5190333,9.3540325,0.5083168,8.5915575,,0
5869056,5869056,10.212199,0.4196793,9.58268,,0
7402756,7402756,9.371499,0.7312948,8.274557,,0
1589119,1589119,9.141005,0.3508374,8.614748,,0
128429,128429,10.503764,0.7066159,9.44384,,0
285423,285423,9.5964,0.5735716,8.736043,,0
1589843,1589843,10.18814,0.58189416,9.315299,,0
1590338,1590338,9.285599,0.3016194,8.83317,,0
2137396,2137396,10.496258,0.46568885,9.797725,,0
7315337,7315337,9.212198,0.541455,8.400016,,0
2582363,2582363,10.171897,0.4801853,9.451619,,0
7315913,7315913,9.1387005,0.5993278,8.239709,,0
286633,286633,9.75886,0.44359148,9.0934725,,0
1595264,1595264,11.012487,0.8776864,9.695958,,0
1166453,1166453,9.93936,0.49527395,9.196448,,0
2588264,2588264,9.36055,0.43271843,8.7114725,,0
196189,196189,10.472356,0.27032465,10.066869,,0
196238,196238,9.987306,0.6108439,9.07104,,0
288414,288414,9.109232,0.6769782,8.093764,,0
846733,846733,9.084215,0.48671615,8.354141,,0
5147669,5147669,9.501366,0.93093187,8.104968,,0
600928,600928,9.8771,0.49155065,9.139774,,0
884,884,10.694662,0.54571974,9.876082,,0
288404,288404,9.462969,0.6228528,8.528689,,0
51695,51695,10.882466,0.7706696,9.726461,,0
196853,196853,9.812304,0.5784094,8.94469,,0
196945,196945,9.024411,0.46568885,8.325878,,0
196946,196946,10.232024,0.50780255,9.470321,,0
422489,422489,9.630957,0.60347587,8.725742,,0
604546,604546,9.315306,0.39637327,8.720746,,0
1181430,1181430,10.185935,0.31224236,9.717571,,0
1183942,1183942,10.541907,0.38764006,9.960447,,0
1613497,1613497,9.69449,0.494744,8.952374,,0
2171123,2171123,10.57562,0.6533421,9.595607,,0
2171484,2171484,10.061364,0.5103678,9.295813,,0
3478023,3478023,9.627472,0.47632974,8.912977,,0
3480121,3480121,9.959829,0.51342624,9.18969,,0
3985742,3985742,10.078681,0.70137554,9.026618,,0
3986070,3986070,9.6383295,0.3842338,9.061979,,0
5828006,5828006,9.308588,0.5357026,8.505034,,0
6567297,6567297,9.317862,0.46455345,8.621032,,0
20774,20774,10.527554,0.65991694,9.537678,,0
52183,52183,10.3255415,0.23899399,9.967051,,0
425316,425316,10.174174,0.3327392,9.675066,,0
854753,854753,10.04102,0.64441794,9.074393,,0
1186772,1186772,10.033237,0.6755817,9.019865,,0
1189449,1189449,10.317454,0.5513418,9.490441,,0
1620768,1620768,9.002319,0.6376024,8.045916,,0
3487664,3487664,9.004947,0.36033458,8.464445,,0
7370212,7370212,9.401942,0.47243968,8.693283,,0
5840307,5840307,9.772671,0.49791405,9.0258,,0
6580113,6580113,9.453375,0.5342525,8.651996,,0
52977,52977,10.56189,0.34413865,10.045682,,0
86220,86220,10.928402,0.48291844,10.204024,,0
86224,86224,9.879344,0.5194792,9.100125,,0
428117,428117,10.400428,0.43576613,9.7467785,,0
612230,612230,10.973919,0.6306781,10.027902,,0
612241,612241,9.197655,0.6376024,8.241251,,0
612320,612320,10.791297,0.6108439,9.875031,,0
1187221,1187221,9.150101,0.41841683,8.522475,,0
1190584,1190584,9.417617,0.48833364,8.685117,,0
1628617,1628617,9.561772,0.5274208,8.770641,,0
3034679,3034679,9.204988,0.54947585,8.380774,,0
1190421,1190421,9.296443,0.38559952,8.718043,,0
21313,21313,10.789649,0.5726862,9.93062,,0
1198420,1198420,9.2996435,0.5559718,8.465686,,0
2199103,2199103,9.543971,0.40100402,8.942465,,0
2619632,2619632,10.430391,0.67065847,9.424404,,0
4011787,4011787,9.415993,0.6306781,8.469975,,0
4012871,4012871,10.166152,0.46170187,9.473599,,0
4569465,4569465,9.724282,0.6329985,8.774784,,0
7870,7870,10.474636,0.41524446,9.851769,,0
53450,53450,10.912933,0.5113897,10.145849,,0
86982,86982,9.893657,0.5371479,9.0879345,,0
613477,613477,10.229532,0.5026262,9.475593,,0
614802,614802,10.965189,0.5485398,10.14238,,0
864274,864274,9.134833,0.4203092,8.50437,,0
1196903,1196903,10.379711,0.60430074,9.47326,,0
1199914,1199914,10.344358,0.5614635,9.502163,,0
1634897,1634897,10.613559,0.6164894,9.688825,,0
1635617,1635617,9.906988,0.31944743,9.427817,,0
1638585,1638585,9.632441,0.6628074,8.638229,,0
2199364,2199364,9.286147,0.45069182,8.610109,,0
5188968,5188968,9.317862,0.5284034,8.525256,,0
6605741,6605741,9.262484,0.36033458,8.721982,,0
8257346,8257346,9.24776,0.68183064,8.225014,,0
1590752,1590752,9.870296,0.32575306,9.381666,,0
1635445,1635445,10.074416,0.7156372,9.00096,,0
4010065,4010065,9.8389015,0.3710408,9.28234,,0
193695,193695,9.908037,0.6591913,8.9192505,,0
414024,414024,9.241728,0.5424063,8.428119,,0
2142089,2142089,9.455607,0.3296481,8.961135,,0
839060,839060,10.126837,0.7257229,9.038252,,0
599112,599112,10.399754,0.4023181,9.796276,,0
4528361,4528361,10.277285,0.66136456,9.285238,,0
288500,288500,9.906988,0.34787294,9.385179,,0
1177594,1177594,9.55592,0.5244597,8.76923,,0
130541,130541,9.701289,0.46455345,9.004459,,0
420392,420392,10.508523,0.62521523,9.5707,,0
601234,601234,9.398569,0.53182495,8.600832,,0
846507,846507,10.15085,0.61728996,9.2249155,,0
2597931,2597931,9.823267,0.54947585,8.999053,,0
2598289,2598289,9.892572,0.47798634,9.175592,,0
3016181,3016181,9.736894,0.43394008,9.085983,,0
5150961,5150961,9.504029,0.560553,8.663199,,0
2723,2723,9.188826,0.5288938,8.395485,,0
51070,51070,10.908769,0.63530654,9.955809,,0
51691,51691,9.52604,0.42841542,8.883417,,0
85494,85494,9.291596,0.61003137,8.37655,,0
288423,288423,10.115938,0.6337692,9.165284,,0
290083,290083,11.079528,0.80417657,9.873263,,0
422471,422471,10.505357,0.4850926,9.777718,,0
422606,422606,10.331115,0.49101615,9.59459,,0
422875,422875,9.809026,0.44892758,9.135634,,0
604301,604301,10.144211,0.5840581,9.268124,,0
604713,604713,9.791572,0.550876,8.965258,,0
849720,849720,9.404455,0.38354936,8.829131,,0
852040,852040,9.866278,0.5357026,9.062724,,0
1176891,1176891,10.285708,0.6699506,9.280783,,0
1181724,1181724,9.75886,0.43271843,9.109782,,0
1612960,1612960,9.13947,0.65846443,8.151773,,0
1614398,1614398,10.15085,0.5476018,9.329448,,0
2172080,2172080,9.554739,0.551807,8.727029,,0
2602975,2602975,9.936425,0.3114344,9.469274,,0
3013910,3013910,9.599609,0.6376024,8.643206,,0
3019713,3019713,10.20167,0.3937048,9.611113,,0
3482254,3482254,9.389155,0.37941974,8.820025,,0
4542968,4542968,9.515175,0.64516866,8.547421,,0
5824969,5824969,9.431177,0.4296492,8.786703,,0
5825506,5825506,9.529812,0.61728996,8.603877,,0
6569234,6569234,9.431962,0.5274208,8.640831,,0
7353256,7353256,9.379975,0.5896343,8.495523,,0
8217601,8217601,9.736894,0.56912637,8.883204,,0
8224533,8224533,9.670723,0.5284034,8.878118,,0
8817990,8817990,9.264217,0.47020108,8.558916,,0
12162902,12162902,9.20167,0.5713547,8.344638,,0
197112,197112,9.411086,0.52346814,8.625884,,0
290091,290091,10.564208,0.36033458,10.023706,,0
422497,422497,9.470924,0.49685994,8.725635,,0
422660,422660,10.516854,0.4429945,9.852363,,0
604703,604703,10.345891,0.560553,9.505061,,0
849613,849613,9.110056,0.4483379,8.437549,,0
849689,849689,10.637648,0.3675013,10.086395,,0
852410,852410,9.723481,0.33427653,9.222067,,0
1181036,1181036,11.187479,0.8185009,9.959728,,0
1612557,1612557,9.098385,0.5249546,8.310953,,0
2600241,2600241,10.311702,0.44715616,9.640967,,0
3481197,3481197,10.169608,0.5735716,9.309251,,0
5162092,5162092,9.2996435,0.60347587,8.39443,,0
5826957,5826957,9.601206,0.5361849,8.796928,,0
9350674,9350674,9.130147,0.4215662,8.497798,,0
891,891,10.980353,0.61728996,10.054419,,0
2722,2722,11.431146,1.0778362,9.814391,,0
20650,20650,10.691913,0.3675013,10.14066,,0
51698,51698,9.692344,0.51595855,8.918406,,0
51741,51741,10.171326,0.31224236,9.702962,,0
51814,51814,10.811127,0.451864,10.13333,,0
85449,85449,9.204988,0.3849172,8.627612,,0
197052,197052,10.252882,0.53954595,9.443563,,0
289913,289913,10.702132,0.45419893,10.020834,,0
290030,290030,9.101751,0.32024065,8.62139,,0
422582,422582,9.001792,0.606766,8.091643,,0
422839,422839,9.846211,0.42593727,9.207306,,0
423089,423089,10.05841,0.4547807,9.376239,,0
604698,604698,10.312529,0.41841683,9.684903,,0
604827,604827,9.350738,0.2649574,8.953301,,0
852160,852160,10.136849,0.78720564,8.956041,,0
1181890,1181890,9.188826,0.540024,8.37879,,0
1612920,1612920,10.19088,0.5628256,9.346642,,0
1615632,1615632,9.452628,0.4333297,8.802633,,0
1615770,1615770,9.428815,0.53279763,8.629619,,0
2171588,2171588,9.24112,0.4790872,8.52249,,0
2172134,2172134,9.520322,0.6920498,8.482247,,0
2172148,2172148,9.287243,0.44951645,8.612968,,0
2172230,2172230,10.092602,0.59091103,9.206235,,0
2172982,2172982,9.159009,0.6967377,8.113902,,0
2603620,2603620,9.416805,0.52047986,8.6360855,,0
5827221,5827221,9.821991,0.59429735,8.930545,,0
6568672,6568672,9.766909,0.5582684,8.929506,,0
10992288,10992288,9.594248,0.58362615,8.718808,,0
131667,131667,10.460187,0.53954595,9.650868,,0
131709,131709,9.699599,0.6893481,8.665577,,0
292622,292622,10.249554,0.47743484,9.5334015,,0
292623,292623,10.354221,0.5709099,9.497856,,0
608472,608472,9.363313,0.438189,8.706029,,0
1621242,1621242,9.051123,0.29242322,8.612488,,0
2612905,2612905,10.0139675,0.64890295,9.040613,,0
4549933,4549933,10.059151,0.49949044,9.309916,,0
52307,52307,10.842449,0.7416284,9.730006,,0
292305,292305,10.513749,0.65700704,9.528238,,0
292481,292481,9.790886,0.35816127,9.253644,,0
424706,424706,9.736894,0.51240915,8.96828,,0
1184602,1184602,9.256066,0.5568919,8.420729,,0
1184711,1184711,10.021295,0.3327392,9.522186,,0
2179084,2179084,9.756638,0.41204876,9.138564,,0
2179197,2179197,10.45546,0.6845794,9.428591,,0
2606575,2606575,9.280073,0.5522717,8.451666,,0
3489353,3489353,9.377761,0.64890295,8.404407,,0
3490038,3490038,9.493953,0.35961133,8.9545355,,0
8239623,8239623,9.014276,0.56327873,8.169357,,0
607196,607196,10.839024,0.52247435,10.055312,,0
5171790,5171790,9.642212,0.29242322,9.203577,,0
8822334,8822334,9.318371,0.44119868,8.656572,,0
426805,426805,9.034804,0.4114068,8.417694,,0
426856,426856,9.307546,0.6084017,8.394943,,0
861024,861024,10.472927,0.2229342,10.138526,,0
1191600,1191600,9.797017,0.54430276,8.980563,,0
2190234,2190234,10.409768,0.47632974,9.695273,,0
3496501,3496501,9.662042,0.43697926,9.006573,,0
5841802,5841802,9.699599,0.33657235,9.19474,,0
21099,21099,9.073164,0.52247435,8.289453,,0
199238,199238,10.9592705,0.6267831,10.019096,,0
2193317,2193317,9.812957,0.5067722,9.052798,,0
2614718,2614718,10.3984,0.6940651,9.357303,,0
200097,200097,9.268806,0.35670635,8.733747,,0
295491,295491,9.136385,0.5026262,8.382445,,0
295997,295997,9.029886,0.4296492,8.385412,,0
429835,429835,9.105092,0.33427653,8.603678,,0
2200607,2200607,9.220569,0.62442917,8.283925,,0
3501067,3501067,9.588273,0.4547807,8.906102,,0
295643,295643,9.605958,0.512918,8.836581,,0
200348,200348,9.967663,0.6656788,8.969145,,0
613884,613884,9.345029,0.70465815,8.288042,,0
614205,614205,10.509048,0.3910198,9.922519,,0
864199,864199,10.199533,0.31545937,9.726344,,0
1200408,1200408,9.386117,0.3448881,8.868785,,0
1635873,1635873,10.0387,0.5093435,9.274685,,0
1638605,1638605,9.136385,0.46625546,8.437002,,0
2201509,2201509,10.235488,0.4459712,9.566531,,0
3043385,3043385,9.84074,0.638365,8.883193,,0
4573095,4573095,9.024912,0.4023181,8.421434,,0
49709,49709,9.237455,0.3937048,8.646898,,0
2136925,2136925,9.927,0.60182136,9.024268,,0
2995071,2995071,10.515821,0.5513418,9.688808,,0
14638850,14638850,9.316841,0.41841683,8.689216,,0
128805,128805,10.124933,0.34787294,9.603124,,0
3958571,3958571,9.199666,0.29662746,8.7547245,,0
83658,83658,9.36697,0.41332987,8.746975,,0
193559,193559,9.809026,0.56100845,8.967513,,0
2147643,2147643,9.044955,0.5582684,8.207553,,0
2151185,2151185,9.939847,0.6283453,8.997329,,0
416819,416819,9.565824,0.48182723,8.843082,,0
2149891,2149891,10.552013,0.7269673,9.461562,,0
3003459,3003459,9.211548,0.39703783,8.615992,,0
5133699,5133699,10.171326,0.34338793,9.656244,,0
839885,839885,10.219932,0.691376,9.182868,,0
1598905,1598905,9.428815,0.509856,8.664031,,0
3457714,3457714,9.415993,0.9215074,8.033731,,0
3463403,3463403,10.12046,0.61003137,9.205413,,0
84051,84051,10.481404,0.4785371,9.763598,,0
84103,84103,10.537011,0.5993278,9.63802,,0
416586,416586,9.541542,0.56009704,8.701397,,0
417012,417012,9.084215,0.642158,8.120978,,0
419024,419024,9.765456,0.5968199,8.870226,,0
1165649,1165649,9.767633,0.38831812,9.185156,,0
1165650,1165650,9.242941,0.71115,8.176216,,0
2148183,2148183,10.272783,0.50158346,9.520408,,0
2160957,2160957,11.065175,0.7452176,9.947349,,0
3012361,3012361,10.055435,0.75347894,8.925217,,0
3461061,3461061,10.080797,0.5390674,9.272196,,0
3970559,3970559,9.06594,0.44951645,8.391665,,0
5134841,5134841,9.927,0.7563917,8.792413,,0
50565,50565,10.004003,0.35524654,9.471132,,0
418967,418967,9.376427,0.2734252,8.966289,,0
11554060,11554060,9.085087,0.5139339,8.314186,,0
2154134,2154134,9.479441,0.44239673,8.8158455,,0
842972,842972,9.531061,0.37315074,8.971335,,0
2155838,2155838,9.601736,0.5744552,8.740053,,0
3972309,3972309,9.800386,0.42841542,9.1577635,,0
5135374,5135374,9.074951,0.4524489,8.396277,,0
129828,129828,10.710798,0.5184762,9.9330845,,0
3008178,3008178,9.4458475,0.43939537,8.786755,,0
6551331,6551331,9.072716,0.58362615,8.197276,,0
846081,846081,9.996376,0.65846443,9.008679,,0
2168113,2168113,9.049707,0.5466618,8.229714,,0
5814676,5814676,9.148598,0.84910107,7.874946,,0
422589,422589,9.109232,0.4203092,8.478768,,0
852569,852569,9.400259,0.29495063,8.957833,,0
603818,603818,9.108408,0.45419893,8.42711,,0
1181579,1181579,9.776942,0.7470012,8.656441,,0
1182218,1182218,9.013762,0.64441794,8.047135,,0
2600298,2600298,10.262715,0.33580843,9.759003,,0
422498,422498,9.20959,0.33733496,8.703588,,0
2601619,2601619,9.199666,0.4459712,8.530709,,0
1612968,1612968,9.31633,0.3660774,8.767214,,0
292477,292477,9.5433655,0.41524446,8.920499,,0
1189914,1189914,9.81034,0.4483379,9.137833,,0
1621823,1621823,9.525409,0.4790872,8.806778,,0
7369982,7369982,10.210636,0.6474131,9.239516,,0
12775328,12775328,9.154577,0.5357026,8.351024,,0
52160,52160,10.570636,0.53762853,9.764193,,0
85607,85607,10.502167,0.5361849,9.697889,,0
291605,291605,10.580993,0.41076386,9.964847,,0
292480,292480,9.598008,0.30409402,9.141867,,0
292569,292569,9.422451,0.31944743,8.94328,,0
292891,292891,9.033335,0.4363731,8.378775,,0
425497,425497,9.322425,0.5357026,8.518871,,0
608615,608615,9.638817,0.42406934,9.002713,,0
853687,853687,9.854587,0.3537818,9.323914,,0
2180253,2180253,10.279072,0.61728996,9.353137,,0
2608649,2608649,10.503233,0.39637327,9.908673,,0
7372393,7372393,9.356372,0.39968598,8.756843,,0
8239601,8239601,9.765456,0.38011074,9.19529,,0
8240229,8240229,9.906988,0.5870696,9.026383,,0
7791,7791,10.273687,0.53954595,9.464369,,0
608944,608944,9.78397,0.4196793,9.154451,,0
610090,610090,9.230031,0.45940706,8.54092,,0
853428,853428,9.997657,0.40623656,9.388302,,0
2181020,2181020,9.875408,0.27737933,9.459339,,0
2194311,2194311,10.368969,0.53182495,9.571232,,0
86309,86309,9.761069,0.6762805,8.746649,,0
858757,858757,9.5964,0.5480711,8.774294,,0
860454,860454,9.397722,0.4850926,8.670083,,0
4003371,4003371,9.228155,0.5896343,8.343703,,0
6595359,6595359,10.078681,0.663527,9.08339,,0
53353,53353,9.143296,0.6164894,8.218562,,0
86299,86299,9.964455,0.38967106,9.379948,,0
293271,293271,9.206965,0.5934532,8.316786,,0
294520,294520,9.675672,0.555511,8.842405,,0
296040,296040,10.203266,0.30244583,9.749598,,0
426660,426660,9.853993,0.3752505,9.291118,,0
860930,860930,9.586629,0.36678994,9.036444,,0
1632018,1632018,9.4518795,0.605124,8.544193,,0
2203273,2203273,10.112026,0.641402,9.149923,,0
2625014,2625014,10.150251,0.3889951,9.566759,,0
3038659,3038659,9.033826,0.65846443,8.046129,,0
4002590,4002590,10.272783,0.5490081,9.449271,,0
614350,614350,9.13947,0.5968199,8.24424,,0
1198599,1198599,9.117396,0.55366296,8.286901,,0
1640136,1640136,9.664803,0.3910198,9.078273,,0
1640274,1640274,9.03038,0.39504108,8.437819,,0
2203921,2203921,9.403619,0.35743442,8.867467,,0
4010376,4010376,9.101751,0.60430074,8.1953,,0
53364,53364,9.250745,0.26270133,8.856693,,0
133149,133149,10.578315,0.5770953,9.712671,,0
296028,296028,9.81034,0.3218228,9.327606,,0
863269,863269,9.981152,0.64291257,9.016783,,0
1201090,1201090,9.84862,0.43149337,9.201381,,0
1639492,1639492,9.612214,0.34638306,9.09264,,0
5864847,5864847,9.452628,0.5337681,8.651976,,0
7397805,7397805,9.593708,0.48779514,8.862016,,0
7397813,7397813,9.951852,0.8205092,8.721088,,0
10459991,10459991,9.027406,0.906154,7.6681747,,0
295655,295655,10.73829,0.7493679,9.614238,,0
429584,429584,9.056739,0.5405015,8.245987,,0
614116,614116,10.114638,0.71944684,9.035468,,0
614798,614798,9.427233,0.35157537,8.89987,,0
864161,864161,9.282291,0.38354936,8.706967,,0
864263,864263,10.523509,0.7124368,9.454854,,0
1636112,1636112,9.055808,0.5870696,8.175203,,0
2201920,2201920,9.672979,0.714999,8.600481,,0
2203284,2203284,9.541542,0.55366296,8.711048,,0
4012624,4012624,10.319896,0.64815867,9.347658,,0
8261757,8261757,9.3908825,0.41715068,8.765157,,0
21386,21386,10.460187,0.38764006,9.878727,,0
2621312,2621312,9.882689,0.3646488,9.335716,,0
8842211,8842211,9.490541,0.40297362,8.886081,,0
5120980,5120980,9.711292,0.5352198,8.908463,,0
5787781,5787781,9.75886,0.6391262,8.80017,,0
838205,838205,9.583322,0.3296481,9.088849,,0
1587701,1587701,9.426439,0.42655814,8.786602,,0
1168665,1168665,9.712937,0.37033522,9.157434,,0
3964731,3964731,9.093713,0.4146072,8.471802,,0
20300,20300,10.102087,0.5361849,9.29781,,0
286170,286170,9.180513,0.40100402,8.579007,,0
1170423,1170423,9.761069,0.4553617,9.078027,,0
1601326,1601326,9.475912,0.5409785,8.664444,,0
129489,129489,10.3350525,0.55366296,9.504559,,0
599951,599951,9.072268,0.6337692,8.1216135,,0
1170953,1170953,9.049234,0.46341506,8.354112,,0
1601012,1601012,9.192923,0.48291844,8.468545,,0
2160960,2160960,9.829588,0.5371479,9.023866,,0
2592701,2592701,9.05394,0.37594813,8.490018,,0
2593835,2593835,10.379711,0.6360732,9.425601,,0
3463798,3463798,9.759598,0.39902547,9.161059,,0
3464225,3464225,10.498416,0.51997983,9.718446,,0
5810015,5810015,9.096692,0.6555448,8.113375,,0
195845,195845,9.672529,0.74581295,8.55381,,0
849332,849332,9.018358,0.35231212,8.48989,,0
1176574,1176574,10.773956,0.3682115,10.221639,,0
2161074,2161074,10.042561,0.5405015,9.231809,,0
3473555,3473555,9.458568,0.7952434,8.265702,,0
3476334,3476334,9.203663,0.69002515,8.168625,,0
3976953,3976953,9.502033,0.37455168,8.940206,,0
3977417,3977417,9.83396,0.5582684,8.996557,,0
5818528,5818528,9.244151,0.39504108,8.651589,,0
289455,289455,9.308588,0.3682115,8.75627,,0
602501,602501,10.40579,0.64441794,9.439163,,0
1610272,1610272,9.32744,0.5352198,8.5246105,,0
1611554,1611554,10.545302,0.6164894,9.620568,,0
3980459,3980459,9.353563,0.45594192,8.66965,,0
4537935,4537935,9.144817,0.57797176,8.27786,,0
5821183,5821183,9.386988,0.5118997,8.619138,,0
603954,603954,9.949953,0.55964065,9.110492,,0
3987979,3987979,9.122222,0.53762853,8.315779,,0
905,905,10.616848,0.95067596,9.190834,,0
52077,52077,9.3269415,0.5673355,8.475938,,0
52885,52885,9.157537,0.56867933,8.304519,,0
85614,85614,10.553912,0.6108439,9.637647,,0
132845,132845,10.641536,0.5896343,9.757084,,0
198397,198397,10.294834,0.41524446,9.6719675,,0
199339,199339,10.489719,0.55366296,9.659225,,0
292964,292964,9.738445,0.4894086,9.004333,,0
607070,607070,11.213134,0.7973619,10.017091,,0
608313,608313,10.09737,0.5021051,9.344213,,0
609105,609105,9.602266,0.4512783,8.925349,,0
860794,860794,10.886008,0.6275649,9.944661,,0
860962,860962,10.330323,0.5673355,9.47932,,0
1619538,1619538,10.864775,0.5036664,10.109275,,0
1623030,1623030,10.257592,0.45010453,9.582436,,0
1624965,1624965,9.594788,0.43454963,8.942963,,0
2185241,2185241,9.585529,0.6503877,8.609948,,0
2194420,2194420,9.75738,0.29996178,9.307437,,0
2608428,2608428,9.450379,0.48182723,8.727638,,0
2619488,2619488,9.178411,0.7499576,8.053474,,0
3492426,3492426,9.607007,0.5057394,8.848398,,0
5838905,5838905,9.415993,0.5792832,8.547068,,0
6574880,6574880,9.733775,0.45010453,9.058619,,0
52769,52769,10.701458,0.5118997,9.933608,,0
52815,52815,10.610243,0.5298731,9.8154335,,0
197611,197611,10.420846,0.3617774,9.87818,,0
198505,198505,10.729528,0.5284034,9.936923,,0
199185,199185,9.699599,0.36393273,9.1537,,0
292850,292850,10.002319,0.46341506,9.307197,,0
294598,294598,9.358233,0.39902547,8.759695,,0
294646,294646,9.019879,0.48779514,8.288187,,0
423944,423944,9.924485,0.6459181,8.955608,,0
426674,426674,10.73205,0.55781007,9.895335,,0
854092,854092,9.717023,0.5870696,8.836418,,0
859154,859154,9.075397,0.4599819,8.385424,,0
859993,859993,10.414364,0.47688264,9.699039,,0
860238,860238,9.504693,0.59429735,8.613247,,0
