subhalo_id,stellar_mass_current,stellar_halfmass_radius_kpc,compactness,DoR_choice
1543843,7.969224545027828,2.532958984375,0.29597382778098424,0.3280211935747421
1545046,0.0031207571955746,1.6727447509765625,-2.8408845330807826,0.266627090382558
1549252,17.624679145497794,5.7220458984375,0.10979421381687215,0.19754796303274438
1558244,4.841017663304228,1.5544891357421875,0.39755513055706676,0.12476141452803706
1559684,19.3697286970375,5.95855712890625,0.12441187641239404,0.14707125589319966
1560853,19.126320970528468,6.16455078125,0.0967792879331888,0.19051657395966703
1560918,3.55548764444375,1.4190673828125,0.3228946468813194,0.12767923435457115
1564698,8.388156232984329,3.7078857421875,0.069976996326511,0.1707029667375601
1565993,9.03118103290035,3.47137451171875,0.14499234238198988,0.12407593525550403
1568306,3.414943589807081,2.094268798828125,0.05183490037888128,0.38905115194789225
1568419,3.3324401559657417,1.689910888671875,0.18096665267887008,0.3925721254495144
1569953,8.073909764680138,3.88336181640625,0.023272107282511167,0.18293296901897685
1574627,3.42973289895599,2.17437744140625,0.029257898754133205,0.11547631253201442
1580884,6.503946886383346,2.74658203125,0.15498812427299535,0.14422747039775471
1582208,3.681839060940547,1.689910888671875,0.2242690944710874,0.2900256562666088
1582670,3.929973259204417,1.873016357421875,0.18557724004989784,0.31411012124862764
1584174,2.5391194684780203,1.6040802001953125,0.09684401813365157,0.24381364353848886
1584533,22.02839504732401,5.7220458984375,0.2066558506648597,0.2680599141197841
1585102,9.014779284974791,2.89154052734375,0.2632611725382811,0.1763649763632494
1585248,12.535708927549422,4.9285888671875,0.059065011931120015,0.1450224368227257
1586458,3.9570559291169047,2.44140625,0.01591211058897879,0.07696432290726268
1588049,3.4316429972750484,1.9054412841796875,0.11550874482933382,0.16373785556482748
1590258,6.442060721463349,2.38800048828125,0.24197319718014954,0.17270236708198503
1595734,6.37553484855016,2.483367919921875,0.21195502400952138,0.2789523985433084
1596873,8.8982770569055,4.0130615234375,0.044092197023816726,0.1457868918261575
1597411,5.0888570029928815,2.6092529296875,0.08184597770643343,0.22021480790476597
1598943,3.1301403757897788,1.42669677734375,0.26406629419042593,0.2037878072202901
1599872,8.867534268675,3.99017333984375,0.04631523161320761,0.2501602569115757
1602619,3.85319320836875,2.033233642578125,0.12353985551578206,0.5394997083720878
1602951,5.2916394388375,2.4566650390625,0.13807132650036746,0.39965294736018137
1605384,8.969606957900396,3.91387939453125,0.0638622547348836,0.2626234324055179
1610743,6.083808574388968,2.52532958984375,0.18069843938978647,0.1080062859164294
1612512,7.586356416730268,3.60107421875,0.045385134036858066,0.08781296648364247
1623099,,6.47735595703125,,
1623156,,3.238677978515625,,
1626624,8.363517155128648,3.894805908203125,0.03666022185808082,0.09423733507392541
1631137,2.7903232357348315,1.7528533935546875,0.08003612493501977,0.07564729481847025
1632029,5.6772504033,1.934051513671875,0.3244359937585282,0.28012930706149597
1634932,4.330359889150714,2.506256103515625,0.03798581994747774,0.14634370568621524
1636980,2.29084375178125,1.46484375,0.11130851528916652,0.19345600955261213
1639247,6.060651725885691,2.99072265625,0.0688551169841285,0.11362724626011218
1643725,0.0125958884309511,1.861572265625,-2.3045910448917497,0.16160275109609032
1644124,4.43158933519375,2.475738525390625,0.05600234627885048,0.3477360978054435
1647304,16.70257492904375,6.0272216796875,0.05260768120462256,0.3699149862588779
1648213,0.74284397155625,0.7772445678710938,0.03506106006115453,0.24603572486232253
1648239,2.554120586741192,1.6803741455078125,0.06913241139997922,0.3895721079202013
1649222,2.9089442589375,2.01416015625,0.007594398521720835,0.2665353300440186
1655189,5.941762690925,2.49481201171875,0.1783585628936143,0.27207879380042727
1660385,5.630796218487376,2.4261474609375,0.17319401973179216,0.4126306271703594
1669290,17.594037849106826,5.6610107421875,0.11602455342309614,0.30817469632419775
1670709,15.004490841638471,4.99725341796875,0.1281242022224729,0.12724724083572012
1691500,12.607974846796424,4.98199462890625,0.05454045123764373,0.24497027821382014
1694775,7.218227599129023,2.63214111328125,0.22796681857217638,0.2022924358523679
1698547,2.544492009881651,1.678466796875,0.06823195965442697,0.13254802205449437
