subhalo_id,DoR,logM,logR,compactness,MgFe,lum_age_gyr,log_ssfr,exsitu_frac
6747080,0.0946253215982977,10.348179,0.5244597,9.561489,0.08918657,4.7924695,-10.920319,
8826447,0.1347749983884071,9.688452,0.31705898,9.212863,0.09690634,6.375029,,
8827520,0.0937826519451358,10.7028055,0.60182136,9.800074,0.12847933,4.8745832,-11.498436,
8828087,0.0598820390453857,9.464426,0.509856,8.699642,0.12670127,1.4500579,-9.535447,
8926713,0.0717136575962522,9.855769,0.6967377,8.810662,0.11139714,2.2805285,-9.741864,
11544793,0.0971528858611191,10.5818815,0.9053307,9.223886,0.08843153,4.128093,-10.219487,
11654296,0.1037023128213109,10.083604,0.51342624,9.313464,0.08239288,4.464013,-10.011774,
15046763,0.1219840063684855,9.542758,0.3916926,8.955219,0.07609127,6.1212225,,
19063371,0.0815364021618436,9.346463,0.5784094,8.478849,0.13189703,2.4447565,-9.966148,
19214634,0.1250727464823879,9.567548,0.59260744,8.678637,0.08905623,5.3000827,-10.882321,
19221218,0.0739170119050238,9.2543,0.26630545,8.854842,0.09347928,2.9299753,-10.325321,
19232067,0.3008189525377884,9.991216,0.5513418,9.164203,0.07719495,9.390851,,
24250120,0.1958085125227794,9.203663,0.58878106,8.320492,0.10680913,7.1737742,,
30240470,0.0646022465251431,9.140238,0.5476018,8.318835,0.12946817,2.1200333,-9.66953,
37054588,0.061127048623119,10.089852,0.65846443,9.102156,0.10984924,2.9038482,-9.929849,
48715140,0.1233883715727844,9.070018,0.41841683,8.442392,0.11667854,5.770372,,
124624,0.1770964640733708,9.059981,0.043108646,8.995318,0.07897394,7.330537,,
124965,0.4446693277376676,11.562818,1.1720791,9.804699,0.22102335,9.764096,-11.467656,
271325,0.0867723531665222,9.57268,0.37315074,9.012955,0.092845805,3.4077294,-10.291157,
277836,0.38907058978624,10.35497,0.37455168,9.793142,0.11946253,10.197061,,
278114,0.2034039618906977,9.594788,0.3081873,9.132506,0.0808019,8.300975,,
589846,0.2813501741282188,9.585529,0.5433556,8.770496,0.119725056,9.166904,,
590834,0.196853478371907,10.409108,0.53231156,9.610641,0.07372021,6.4422135,-11.06932,
591359,0.081658046499838,9.930994,0.7706696,8.77499,0.09934143,2.2208095,-9.653988,
592964,0.1960146270212995,10.234007,0.36033458,9.693505,0.06586113,6.934897,-11.992022,
1164543,0.1007446220811767,10.100072,0.3710408,9.54351,0.10016825,4.35204,-10.036786,
1167591,0.1082166824537997,9.805059,0.3849172,9.227684,0.079531856,5.0089517,-10.494105,
1198431,0.1262184908834587,9.222478,0.2341898,8.871193,0.06901083,4.441619,-10.271999,
2252867,0.1065812983947378,10.342821,0.483463,9.617626,0.08698482,3.8817508,-10.07951,
2259472,0.0941705859691796,10.189238,0.40297362,9.584777,0.08229365,2.851594,-9.980646,
2307326,0.4850972073507573,9.276163,0.19212025,8.987983,0.18749455,10.615095,,
2308134,0.2404434377548709,10.472356,0.5541257,9.641168,0.12751764,8.4502735,,
2309021,0.1765517508133046,10.785223,0.75581074,9.651506,0.106746785,7.524625,,
2313952,0.1517388902281895,9.5899105,0.5731291,8.730217,0.11661381,7.300678,,
3622132,0.0847489045430307,9.191561,0.30491576,8.734187,0.10271374,2.6276467,-9.9897995,
3659194,0.1982519035746498,10.151449,0.37174526,9.593831,0.09243425,7.6216683,,
3659329,0.0593087252975597,9.949,0.6734786,8.938783,0.11175821,2.1312304,-9.848967,
3659513,0.1055347939451911,9.2269,0.31705898,8.751311,0.08102394,3.0942035,-10.061937,
3660972,0.3620824298440515,10.167308,0.42903274,9.523759,0.12246188,9.988044,,
3669718,0.2707071624628324,10.62577,0.6893481,9.591747,0.08592015,8.853378,,
5027084,0.0919094816952427,9.302822,0.3646488,8.755849,0.09066627,3.3106856,-10.213828,
6738704,0.2515377738264441,9.048287,-0.07023506,9.15364,0.13552848,9.271413,,
6742856,0.0694783643748026,9.837671,0.5934532,8.947492,0.11394114,3.124063,-9.822494,
8909743,0.3781796741049391,9.602796,-0.0018994147,9.605645,0.18493125,10.047763,,
14922907,0.0498947803328705,9.643659,0.6678199,8.641929,0.15183291,1.6236169,-9.551626,
15051144,0.161157573614295,9.853399,0.23079495,9.507207,0.059985794,5.695723,-10.59039,
24260450,0.2241606269264487,9.183996,0.8169885,7.9585133,0.18676358,7.9575896,,
11666552,0.0809550431683425,9.315818,0.64815867,8.34358,0.13268733,3.5495627,-10.690325,
15070660,0.0961414210720192,9.382618,0.49791405,8.635747,0.09616021,3.4002645,-10.118854,
2314043,0.1013380286879886,9.276163,0.7422287,8.16282,0.11157233,3.7063255,-9.833546,
125025,0.1877790354206723,10.83259,0.8439112,9.566723,0.065425135,4.7476797,-10.191899,
40078,0.331932847071813,11.047908,0.7452176,9.930081,0.15831313,9.375921,-12.910342,
125479,0.1927766459866167,9.665718,0.58015525,8.7954855,0.05844929,4.896978,-10.263445,
2321037,0.0942540941640819,9.188826,0.59429735,8.2973795,0.109144546,3.7884395,-9.998093,
1202905,0.1260986955336796,10.6634245,0.6960711,9.619318,0.108703904,5.7405124,-10.68511,
2317137,0.0881054322036211,9.105092,0.7188142,8.026871,0.16672006,2.9449053,-9.76594,
2321040,0.2371278838251627,10.781874,0.67418075,9.770602,0.113975085,7.972519,-11.670858,
3674181,0.0556964117430225,9.853399,0.80261344,8.649479,0.15137246,1.8102397,-9.591906,
5038164,0.0810404914505019,9.635886,0.5504098,8.810271,0.09276592,1.6030885,-9.464522,
15086549,0.0647607086735434,9.985556,0.52643603,9.195902,0.09239379,2.6239142,-9.728335,
125609,0.1741603980099259,10.3949995,0.37664467,9.830032,0.06572708,5.2478285,-10.222889,
3677109,0.0520670705906847,10.080797,0.2991306,9.632101,0.11394114,1.7001323,-9.420272,
37201070,0.0628387126125361,9.190195,0.2716562,8.782711,0.11578169,2.4708838,-9.6194,
588034,0.1456820514501809,10.611074,0.59091103,9.724708,0.07508478,4.6058464,-10.342352,
3656446,0.1999890705402638,9.005993,0.31865272,8.528014,0.07494988,6.1212225,-11.071034,
123553,0.1222368837119848,10.526546,0.7319095,9.428681,0.08612049,4.7252855,-10.35072,
2297561,0.1438891054700576,9.427233,0.3265349,8.93743,0.06367158,6.210801,-10.974356,
19196080,0.1650309581973638,10.478597,0.7219682,9.395644,0.1252844,6.248126,-10.74303,
3906,0.2979043178705624,10.358698,0.4146072,9.736787,0.13342136,9.48043,,
3957,0.2298515898121925,10.773385,0.75464636,9.641416,0.1090552,7.599274,-10.922153,
19301,0.0935884875597532,10.4774685,0.4158808,9.853647,0.08280385,3.2024446,-9.924153,
38898,0.419952870583663,9.414364,0.28646806,8.984662,0.1512472,10.30157,,
38927,0.2140267150645156,10.740761,0.7244749,9.654049,0.11030055,7.031941,,
38949,0.1322634412497274,9.2435465,0.72634554,8.154028,0.10747982,4.269926,,
38960,0.3768703321374461,11.075557,0.5810256,10.204019,0.19092411,10.002974,,
39014,0.4387471154446778,9.164848,0.6196827,8.235324,0.1960747,10.465797,,
39056,0.519437154976882,9.960294,0.122414894,9.776671,0.17513925,10.764394,,
39063,0.1454741510424974,10.239414,0.5118997,9.471564,0.08138763,5.1955743,-10.466271,
39083,0.1118117177212055,9.603852,0.5361849,8.799575,0.084878854,5.7479773,,
39106,0.2426127728672466,10.472927,0.5490081,9.649415,0.09992387,8.300975,,
123495,0.159292785992943,9.060904,0.5934532,8.170724,0.12535864,7.1065903,,
123587,0.3525009562476222,10.401775,0.4075349,9.790473,0.1421031,9.793956,,
123595,0.4188605388151789,11.707884,1.2648674,9.810583,0.22189921,9.241553,-11.385825,
123621,0.2476564292174289,9.816852,0.22835371,9.474321,0.10141411,8.7787285,,
123873,0.3473765652229255,10.173037,0.3828638,9.598741,0.11843263,9.734237,,
127138,0.3921690443252614,9.25724,0.45419893,8.575942,0.12545717,10.167202,,
276701,0.6864561573361443,9.2996435,-0.19452512,9.591432,0.25707346,11.615393,,
276722,0.3502307247706018,11.155498,0.7225962,10.071603,0.12612242,9.390851,,
276724,0.146785065138985,9.879903,0.56327873,9.034985,0.09717768,6.748275,,
277193,0.1383034517642396,9.982477,0.39902547,9.383939,0.10085932,6.367564,,
586607,0.3829271956175801,9.710468,0.07491813,9.598091,0.1126081,9.973114,,
586618,0.4640662769642021,9.474493,0.13229969,9.276044,0.10749612,10.734533,,
586729,0.0827615929528505,9.702132,0.32418522,9.215855,0.095895,4.770075,,
586929,0.1058145717861601,9.855178,0.36962846,9.300735,0.10393079,5.2552934,,
586932,0.2000291187808001,9.090283,0.43576613,8.436634,0.08738505,7.524625,,
587141,0.2333159945529946,10.584979,0.6783701,9.567424,0.10762591,7.0991254,-10.804419,
587157,0.2798774161394467,9.23252,0.46963957,8.528061,0.09492875,9.077325,,
587187,0.4781799799762488,9.379975,0.0301664,9.334725,0.11765266,10.465797,,
587227,0.6168696639388952,10.556273,0.49315026,9.816548,0.28382874,11.227218,,
587293,0.2430712726822566,9.8771,0.4271781,9.236333,0.085856475,8.70408,,
587651,0.2151986707619929,10.049424,0.31545937,9.576235,0.101964675,8.091958,,
587905,0.2012227532959158,9.578873,0.35524654,9.046003,0.17051518,8.047168,,
587910,0.1734666610927028,10.031664,0.35451478,9.499891,0.084017985,7.6216683,,
587946,0.2793149783249726,10.290512,0.26360518,9.895104,0.16438434,8.823518,,
588003,0.2175110718969116,9.591542,0.3032707,9.136636,0.11061048,8.300975,,
588242,0.3430809118359731,10.14905,0.21492855,9.826657,0.119647585,9.779026,,
588275,0.3876584985488013,11.502379,1.0390393,9.943821,0.20224485,9.823815,,
588285,0.1220500533645041,10.173606,0.5088305,9.41036,0.09451067,5.695723,,
588481,0.4406533883191459,10.256654,0.32496986,9.769199,0.13190252,10.391149,,
588496,0.08644479570317,10.033237,0.48400688,9.307227,0.08872702,3.866821,-10.30074,
588670,0.2134247988311353,10.005679,0.35961133,9.466262,0.104929484,8.211396,,
588703,0.3450750478116267,9.739219,0.42531553,9.101246,0.11631625,9.838746,,
588709,0.3796051816549779,9.408611,-0.053051937,9.488189,0.0776451,10.002974,,
600780,0.2500948397751341,9.350265,0.40100402,8.748758,0.11044931,8.599571,,
602018,0.1135483111151623,9.625468,0.4177842,8.998792,0.10281689,5.688258,,
1187792,0.3949540343004784,9.089852,-0.042876307,9.154167,0.16864797,10.122412,,
1187908,0.3854041565419431,9.973559,0.052017562,9.895533,0.11153463,10.047763,,
1188031,0.2181366784911055,9.857538,0.18352008,9.582258,0.09177687,8.420413,,
1188034,0.1627273396871852,9.809684,0.18460447,9.532777,0.07030227,7.457441,,
1188504,0.1079706869917858,9.799715,0.27912524,9.381027,0.07230241,4.1355577,-10.050598,
1188676,0.3073289581037254,9.282291,0.15433168,9.050794,0.17003837,9.465501,,
1188679,0.1556144251369726,10.639984,0.5904859,9.754255,0.08348998,5.061206,-10.645086,
1188765,0.3007075951762086,9.942759,0.23370643,9.592199,0.13687778,9.346062,,
1188839,0.3222489951488258,9.491225,0.3418826,8.978401,0.110419296,9.510289,,
1188963,0.2623312868700996,10.142382,0.42655814,9.502544,0.10322913,9.017606,,
1188985,0.2591662651342477,9.768356,0.32496986,9.280902,0.075825565,8.67422,,
1189008,0.2065085391944586,9.161939,0.86203843,7.868881,0.2294077,7.7187123,,
1189118,0.2573399563478316,10.085697,0.2549418,9.703284,0.15588683,8.853378,,
1189144,0.3501925592176378,10.204856,0.4271781,9.564089,0.09636817,9.734237,,
1189804,0.3421560724272219,10.25806,0.4023181,9.654583,0.11935996,9.734237,,
1189852,0.2551148041659647,9.799042,0.5308501,9.002767,0.10542735,8.7638,,
1190021,0.1089280280166834,9.6383295,0.6322264,8.68999,0.13099214,5.8674154,,
1190042,0.2237385081876353,9.511927,-0.031150097,9.558652,0.110680245,8.599571,,
1190207,0.391830206722556,10.6877575,0.42469287,10.050718,0.08413837,9.465501,-13.307694,
1190461,0.3753111338947594,10.519426,0.38967106,9.934919,0.17038566,10.017903,,
1190483,0.0886430610353628,9.864544,0.40688622,9.254214,0.087680586,4.396829,,
1191091,0.2945452907275228,9.698752,0.28173104,9.276155,0.121668525,9.301272,,
1191333,0.180675687435348,10.756489,0.77956706,9.587138,0.09740538,7.1364493,-12.016864,
1191419,0.1725225078600705,10.218396,0.5259428,9.4294815,0.10145702,6.8303885,,
1195555,0.2351968244734197,9.770519,0.26360518,9.375112,0.03808596,6.4272833,-10.478962,
1216595,0.1220646901986497,10.119816,0.44774744,9.4481945,0.06899335,5.449381,-10.82473,
2294122,0.2688708000847685,9.007037,0.38764006,8.425577,0.1412786,9.196763,,
2294157,0.1360326929997751,9.392173,0.83090305,8.145819,0.13991278,6.5691166,,
2294974,0.1220592214122804,10.30166,0.5308501,9.505384,0.09302797,5.3747315,,
2295200,0.1024691167772358,9.758121,0.1514189,9.5309925,0.1013271,4.590917,-10.501975,
2295326,0.2855012593238914,9.067304,-0.032040957,9.115365,0.21699631,9.54015,,
2296686,0.2876043305705274,9.721071,0.15024829,9.495699,0.07888418,9.316202,,
2296701,0.3181279960877851,10.605223,0.36033458,10.064721,0.18541205,9.659588,,
2296962,0.3034323599876623,10.401102,0.46055597,9.710268,0.16061631,8.599571,,
2297093,0.1227489348905716,9.392173,0.42406934,8.756069,0.12778392,5.8972754,,
2297821,0.2940431093031556,10.420846,0.73313636,9.321141,0.093465365,9.137045,,
2298257,0.146862778909517,9.130147,0.4599819,8.440174,0.08995447,6.6586957,,
2298261,0.1730546221223937,9.942275,0.48887146,9.208968,0.07113031,7.2409587,,
2299090,0.0978285045856712,9.707152,0.47743484,8.991,0.08025522,3.866821,-10.224875,
2299458,0.3287620638025514,9.264217,0.18998612,8.9792385,0.09924095,9.599869,,
2299505,0.0954381282621096,9.913761,0.20677255,9.603602,0.07666918,5.4568458,-11.216539,
2299775,0.1970928076558322,9.932977,0.40166155,9.330484,0.0832141,8.077028,,
2299855,0.6596370304335647,10.336617,0.13956837,10.127265,0.25767535,11.391446,,
2299921,0.0862704991176209,10.210114,0.66136456,9.218067,0.08855993,3.1763172,-9.837254,
2300145,0.1426326171647224,9.495987,0.5371479,8.690265,0.095588304,6.6363006,,
2300264,0.2788854183066366,11.161617,0.6776747,10.145105,0.09582438,7.673923,-11.022841,
2308407,0.1148126601442603,9.565248,0.40493432,8.957846,0.0665758,4.314715,-10.451022,
2343998,0.0856517002185645,9.264217,0.30079138,8.81303,0.109123014,3.6167467,-9.775143,
3653326,0.2030674839909488,9.4077835,0.37594813,8.843862,0.06337199,6.4944677,-10.474742,
3653785,0.1686371664415357,9.986869,0.35524654,9.453999,0.07271152,7.412651,-12.216334,
3653975,0.0905263348550562,9.851017,0.35670635,9.315957,0.08987955,5.053741,,
3658236,0.2134876221756667,10.184829,0.5361849,9.380551,0.09282813,8.091958,-11.731952,
3658237,0.1705679656136384,9.85221,0.38080063,9.281009,0.11410045,7.420116,,
3658798,0.1308178769709211,10.515305,0.59429735,9.623858,0.10076634,5.636004,-10.429599,
5012099,0.5211881259470235,9.745357,0.043108646,9.680694,0.08905623,10.779324,,
5012690,0.1293801447352009,9.779767,0.059304554,9.69081,0.08944001,6.860248,,
5012831,0.1559103672742195,9.621433,0.5067722,8.861275,0.10163044,7.644063,,
5013697,0.105114522186297,9.110056,0.6920498,8.071981,0.11584783,3.7735097,,
5013710,0.1738513463202163,10.419558,0.35524654,9.886688,0.14784995,6.703485,,
5015323,0.1193835668630602,9.159743,0.6685313,8.156946,0.19610178,5.1955743,,
5015428,0.0896972957424837,9.417617,0.23079495,9.0714245,0.10462626,5.105995,,
5016399,0.1402033617077598,9.2003355,0.6084017,8.287733,0.12375059,6.778134,,
5017081,0.2263090497457079,9.087692,1.0329396,7.538283,0.21730101,7.9277296,,
6726172,0.2830200856693275,9.930496,0.08525076,9.80262,0.093945734,9.375921,,
6728455,0.2975674551659775,9.304928,0.6001606,8.404687,0.1718578,9.092255,,
6730141,0.0580729503630554,9.502033,0.78011715,8.331858,0.1127582,3.321883,,
6735028,0.1105583314243443,10.094651,0.5531997,9.264852,0.088693924,5.135855,-10.681533,
6787736,0.3013724729792452,10.64076,0.40297362,10.0363,0.16198912,9.405781,,
8896386,0.14525520100528,9.873144,0.4055859,9.264765,0.088798545,6.6586957,,
8898217,0.3306516916021818,9.561191,0.3114344,9.094039,0.13056147,9.570009,,
8899509,0.1321622231493066,9.634904,0.2760653,9.220806,0.083805405,6.5541873,,
8899756,0.0819657763699032,9.729845,0.6376024,8.773441,0.1281465,4.7327504,,
8900262,0.0923663054763364,9.941791,0.6001606,9.04155,0.10316654,4.217672,-10.771174,
8903028,0.4623058293543196,9.647493,0.2617956,9.2548,0.19375238,10.465797,,
8906638,0.0812209662760517,9.787442,0.85237175,8.508884,0.13851881,3.9564,,
8906981,0.0803214471969953,9.568121,0.4801853,8.847843,0.10628607,2.8963833,-9.831536,
11640050,0.2098782140529425,9.160477,0.41076386,8.544331,0.18086573,8.151677,,
11640059,0.1976959871079327,10.152644,0.33885613,9.64436,0.16042244,7.7485723,,
11640693,0.3022203753360821,9.425645,0.78720564,8.244837,0.16373557,9.3609915,,
11641788,0.240546478845232,9.176297,0.4296492,8.531823,0.18175343,8.226326,,
11643038,0.1573496139062274,9.008598,0.4668213,8.308367,0.13913319,6.4496784,,
11645278,0.100762482043108,9.3938875,0.483463,8.668694,0.09199067,4.7626095,-10.287731,
15025926,0.0697491741163672,9.917878,0.52643603,9.128224,0.11016811,4.113163,,
15026235,0.104683381533789,9.996803,0.46055597,9.305969,0.09027802,5.703188,-11.420363,
15030869,0.0926147806912769,9.374194,0.8906643,8.0381975,0.16124988,4.553592,,
15031686,0.1115583183783633,9.058595,0.5298731,8.263785,0.10722985,5.120925,,
15036157,0.1671031736930993,9.45709,0.40882936,8.843846,0.09863532,7.8381505,,
15037626,0.3380714058854728,9.087692,0.44119868,8.425894,0.14841348,9.555079,,
15039158,0.096946318463897,10.080797,0.4807333,9.359697,0.09715355,5.016416,-10.379696,
15040112,0.2241696310406279,10.3908825,0.47020108,9.685581,0.12731165,8.181537,,
15151771,0.061049542781604,9.730634,0.17695631,9.465199,0.09662702,2.926243,-10.1000805,
15160944,0.0810000326145701,9.531061,0.33042297,9.035427,0.08586403,3.5047731,-10.477962,
19192360,0.2009931047084456,9.023408,0.8338276,7.7726665,0.2184309,8.017308,,
19199206,0.1961763591966121,10.406456,0.44359148,9.741069,0.17861336,7.8829403,,
24209906,0.2863330784697067,9.202335,0.700716,8.151261,0.1626336,8.74887,,
24227635,0.1060848036426843,9.082027,0.90697575,7.721564,0.16399384,4.023584,,
30212075,0.1462460684229094,10.094651,0.23899399,9.73616,0.13512519,6.5168624,,
30213355,0.0561737237993196,9.280073,0.8031351,8.075371,0.1445333,1.9184808,-9.31598,
54057184,0.08476272577051,9.057203,0.42593727,8.418298,0.10544474,3.8892157,,
123591,0.4266042899221691,10.920329,0.6620866,9.927199,0.21007812,10.092552,-12.200727,
123611,0.175353546214658,10.652995,0.5582684,9.815593,0.085477896,6.3899593,-11.184166,
123728,0.2939666555751837,10.507997,0.78990144,9.323145,0.11009347,6.1286874,-10.379824,
123774,0.518573162217931,9.743831,0.15952596,9.504541,0.076264195,10.839043,,
276596,0.1877478256428503,9.732207,0.22835371,9.389677,0.10692235,7.293213,-12.07003,
276947,0.4411976974229453,10.57607,0.53279763,9.776874,0.20927635,10.361289,,
1188107,0.2009097378986593,9.750658,0.39034596,9.165139,0.04722715,4.2997856,-10.125329,
1189529,0.1423841747744673,10.416968,0.56912637,9.563279,0.07924273,5.7479773,-11.479101,
1189930,0.2194704370084428,9.776942,0.1473079,9.555981,0.12560079,8.539852,,
3658412,0.142223041070816,9.355905,0.6009918,8.454417,0.101495855,6.0764327,,
5014000,0.1323143662678061,9.431177,0.40493432,8.823775,0.0579712,5.3150125,-10.547321,
11635353,0.0742431465674822,9.433527,0.5052221,8.6756935,0.09824481,3.7623124,-10.025255,
11642524,0.0906064628009638,9.523508,0.714999,8.45101,0.09310033,2.7993395,-9.925289,
15042678,0.0595480092115424,9.666633,0.29242322,9.227998,0.11753399,2.4074318,-10.147176,
3618818,0.0702275030210238,9.359161,0.5504098,8.533546,0.14686304,2.276796,-9.805846,
3659231,0.1724408719050892,9.116587,0.6649627,8.119143,0.12885237,7.4649057,,
11650518,0.068320724663582,9.40529,0.34563622,8.886835,0.14159283,2.276796,-10.199193,
3968,0.2296762303511241,10.749905,0.8220093,9.516891,0.11524338,8.166607,,
37165,0.0989932620022703,10.130618,0.4690774,9.427002,0.088848494,3.2882907,-10.046281,
39187,0.2977964215869624,9.193602,0.47522187,8.480769,0.17447096,9.614798,,
39270,0.2845115638351642,10.536518,0.4553617,9.853476,0.18063122,9.301272,,
39278,0.4156624821871348,9.038215,0.4277972,8.396519,0.16560939,10.465797,,
39339,0.6533108203535366,10.643851,0.2586106,10.255936,0.28146076,11.4959545,,
39346,0.1783778331198261,9.603324,0.340372,9.092766,0.053710498,6.8826427,,
39365,0.4185877569805945,11.419428,1.1524698,9.690723,0.23358604,8.539852,-11.303395,
39404,0.2333927664044219,9.888207,0.25031173,9.51274,0.133286,8.032238,,
120713,0.1099776438031337,9.078504,0.37872764,8.510412,0.07857532,3.9937243,-10.937793,
120814,0.0636359704624831,9.6770115,0.69339436,8.63692,0.1569866,1.6516104,-9.560554,
124006,0.708006934464982,10.156799,0.31224236,9.688436,0.3049629,12.093147,,
124053,0.2811925290017389,10.779626,0.8299238,9.53474,0.109848,8.7638,,
124100,0.1670320758629586,9.431177,0.29746345,8.984982,0.046902888,3.6690009,-9.947532,
124101,0.2033212599579137,9.912208,0.4399973,9.252212,0.0660677,7.203634,-10.8740835,
124175,0.1109754122541744,10.246201,0.5614635,9.404005,0.0882886,3.4114618,-10.152376,
124276,0.1227529137484256,9.746119,0.24610206,9.3769655,0.11113537,5.3150125,,
124477,0.196817520525356,10.431021,0.618089,9.503887,0.085475154,6.9125023,,
124509,0.1570697905419103,10.544819,0.5466618,9.724826,0.09211872,6.7258797,,
124567,0.1532235501533067,10.420202,0.5541257,9.589014,0.08853457,5.852486,-11.802161,
124662,0.3783016907312153,10.721231,0.83576643,9.467582,0.14836088,9.54015,,
278126,0.3026781414074004,10.753509,0.7751411,9.590797,0.15508127,9.092255,,
278145,0.0904633112738634,9.593708,0.8284508,8.351032,0.12852639,4.650636,,
278160,0.1276593022508,10.011498,0.3937048,9.420941,0.07856587,5.9868546,-10.856122,
278390,0.1770046910630151,9.642694,0.35597706,9.108728,0.06908863,6.0241785,-10.317084,
278766,0.6437918164152011,9.653183,0.101943605,9.500268,0.15583327,11.779621,,
279007,0.3551647339856837,10.085,0.2327381,9.735893,0.1078627,9.599869,,
279021,0.1447772617033665,10.075842,0.5249546,9.28841,0.06545318,5.2478285,-9.902242,
279038,0.3066093426254624,10.9592705,0.75986147,9.819478,0.16135347,9.137045,,
279070,0.1304478723546253,9.038215,0.62599987,8.099215,0.14500037,5.4195213,,
575213,0.1302539680640995,9.924485,0.24750984,9.553221,0.09933371,6.263056,-11.682997,
576296,0.14679159298151,10.691913,0.561918,9.849035,0.12134928,5.665863,-10.680499,
588738,0.4369902618625476,11.621088,1.148251,9.898711,0.23015872,9.704377,-11.573916,
589112,0.2444988538180926,10.809552,0.70465815,9.752565,0.11748395,8.73394,,
589139,0.1709721959228433,10.130618,0.38831812,9.548141,0.06411483,6.5093975,-11.633636,
589204,0.5499529011099266,10.179814,0.19265215,9.890836,0.2178585,10.809183,,
589243,0.562387248620039,9.64558,0.13473612,9.443476,0.14730921,11.122709,,
589633,0.1464400828337199,9.924485,0.43697926,9.269016,0.07694701,7.017011,,
590082,0.2076954861876915,9.653183,0.20933779,9.339176,0.06183868,7.9874487,,
590131,0.1009763261604753,9.389588,0.1353431,9.186574,0.06464372,5.210504,,
590297,0.3254164836587637,11.295349,1.0800463,9.67528,0.19778171,7.8082914,-10.761705,
590483,0.1605079377402691,9.446607,0.39637327,8.852047,0.10380655,6.867713,,
590565,0.4426872036008149,10.885567,0.36962846,10.331124,0.241027,10.361289,,
590674,0.1670896489150247,9.593167,0.7250993,8.505518,0.14107817,6.5840464,,
590723,0.2705225906047257,10.639207,0.8240015,9.403205,0.090331696,8.420413,-13.007296,
590792,0.0909340481294359,10.229532,0.541455,9.41735,0.099364884,4.464013,-10.403215,
590901,0.2465806493790383,10.071549,0.3265349,9.581747,0.08119466,8.68915,,
1167812,0.0616838062654041,9.153834,0.5390674,8.345233,0.19060892,1.591891,-9.797868,
1189203,0.0952531555304306,9.490541,0.413969,8.869588,0.08108584,3.6204793,-10.311124,
1191891,0.1640213244219884,10.075842,0.27032465,9.670355,0.058996968,6.5616517,-11.244897,
1192079,0.1435392262028588,9.862221,0.2941098,9.421056,0.067235135,4.6954255,-10.297426,
1192095,0.1190224923051648,9.949477,0.21188797,9.631645,0.067072935,4.6804957,-10.18198,
1192150,0.1944489124287785,10.130618,0.2720991,9.722469,0.103901275,7.5470195,,
1192409,0.4583141489224604,11.101013,0.6555448,10.117696,0.25258788,9.644658,-11.744436,
1192758,0.1075718472741489,10.094651,0.29495063,9.6522255,0.08649402,4.956697,-11.550645,
1193388,0.2511870418573476,9.239902,0.31465736,8.767916,0.11976043,8.166607,,
1193656,0.3909155403357469,10.678614,0.541455,9.866431,0.19677219,9.7491665,,
1193968,0.2219469215245879,9.629964,0.29495063,9.187538,0.06349289,8.091958,,
1195016,0.3032740168128467,9.471641,0.28173104,9.049044,0.16525674,9.555079,,
1195067,0.2622985399739656,10.100072,0.14434746,9.883551,0.14471164,9.256483,,
2252932,0.1184597045123613,10.001475,0.49791405,9.254604,0.08673183,3.702593,-10.05773,
2253174,0.3384572755547112,10.831092,0.7053118,9.773125,0.12600473,9.495359,,
2255971,0.1458622448062982,9.056739,0.4003455,8.456221,0.07972122,6.083898,,
2301086,0.1627800932747599,10.039475,0.23176761,9.691824,0.10101145,7.0767303,,
2301270,0.1454816612757369,9.906463,0.45652136,9.221681,0.06237804,5.0686707,-10.158336,
2301330,0.272353080840466,9.331904,0.30409402,8.875763,0.12214766,8.7787285,,
2302152,0.1229631339445663,9.110877,0.5361849,8.3066,0.16499037,5.3224773,,
2302332,0.2187288729644791,10.3675165,0.60182136,9.464785,0.073030345,7.793361,,
2302775,0.2758612970217249,10.235981,0.35597706,9.702015,0.18414804,9.286343,,
2302911,0.2417137043898519,9.640275,0.36033458,9.099773,0.09362861,8.719009,,
2304023,0.0958913728031112,9.832715,0.5677839,8.981039,0.09046512,4.36697,,
2305043,0.0709076649757837,10.018866,0.7756969,8.85532,0.12721938,2.5679276,-9.712405,
2305045,0.0738162916909717,9.917366,0.6713652,8.910318,0.09728972,2.3813047,-9.7393265,
2305068,0.1945797962239654,10.4619465,0.38628078,9.882525,0.18610433,7.591809,-12.607479,
2306288,0.3482284952084247,10.946418,0.65700704,9.960907,0.18293181,8.405483,-11.139125,
2306673,0.208716214243449,9.238069,0.39034596,8.65255,0.13267088,8.106887,,
2306881,0.1388692754698525,9.615309,0.38559952,9.036909,0.075469516,6.5989766,,
2307178,0.1931288099706906,9.978042,0.27254158,9.569229,0.08463202,8.062098,,
2307276,0.1529762243272284,10.206966,0.27694178,9.7915535,0.08985991,7.1513796,,
2307471,0.1115942594835713,9.311701,0.5424063,8.498092,0.13400358,5.3747315,,
2308308,0.1094131221267541,9.866278,0.65773636,8.879673,0.096159644,5.8002315,,
2308929,0.3335657409695067,11.310209,1.0037216,9.804626,0.17603633,9.525219,-13.271452,
2309098,0.1933429502765853,9.000206,0.75172186,7.8726234,0.17722711,6.860248,,
2309878,0.1965659508260592,9.624463,0.35524654,9.091593,0.05537463,7.300678,,
2310540,0.3027402300538317,10.760039,0.53279763,9.960843,0.15978307,9.151975,,
3330844,0.1338171966454628,9.155319,0.6960711,8.111213,0.14282382,6.255591,,
